subscription_id,customer_id,plan_tier,subscription_start,subscription_status
718,718,Starter,2025-08-13,trial_only
719,719,Starter,2023-10-12,cancelled
720,720,Starter,2024-02-25,active
721,721,Business,2023-11-15,trial_only
722,722,Starter,2025-10-20,trial_only
723,723,Starter,2025-04-04,cancelled
724,724,Growth,2025-12-03,trial_only
725,725,Starter,2024-02-10,trial_only
726,726,Growth,2025-07-12,trial_only
727,727,Growth,2023-06-06,active
728,728,Business,2024-10-22,trial_only
729,729,Starter,2025-04-03,trial_only
730,730,Starter,2025-08-20,trial_only
731,731,Growth,2023-09-17,trial_only
732,732,Starter,2025-02-19,trial_only
733,733,Starter,2025-06-09,trial_only
734,734,Business,2025-07-15,trial_only
735,735,Starter,2025-11-09,active
736,736,Growth,2025-07-23,trial_only
737,737,Growth,2025-08-11,trial_only
738,738,Growth,2024-04-08,trial_only
739,739,Starter,2023-10-08,active
740,740,Business,2023-09-22,cancelled
741,741,Starter,2025-08-27,trial_only
742,742,Starter,2024-07-11,trial_only
743,743,Growth,2024-10-08,trial_only
744,744,Starter,2026-01-22,cancelled
745,745,Growth,2025-07-10,active
746,746,Growth,2024-06-19,trial_only
747,747,Starter,2025-06-17,trial_only
748,748,Starter,2025-01-18,trial_only
749,749,Starter,2023-06-08,trial_only
750,750,Business,2026-03-04,trial_only
751,751,Starter,2025-08-16,active
752,752,Starter,2024-08-02,trial_only
753,753,Business,2023-03-26,trial_only
754,754,Starter,2024-10-09,trial_only
755,755,Growth,2025-06-22,active
756,756,Business,2025-03-26,trial_only
757,757,Starter,2023-07-14,trial_only
758,758,Starter,2024-08-30,trial_only
759,759,Starter,2024-08-04,trial_only
760,760,Growth,2024-12-06,cancelled
761,761,Starter,2026-02-22,trial_only
762,762,Growth,2024-11-10,trial_only
763,763,Business,2024-02-25,trial_only
764,764,Business,2025-09-27,trial_only
765,765,Starter,2024-10-13,trial_only
766,766,Growth,2026-02-03,trial_only
767,767,Starter,2025-12-11,trial_only
768,768,Growth,2024-06-15,active
769,769,Growth,2025-05-14,trial_only
770,770,Starter,2025-07-11,trial_only
771,771,Starter,2023-11-27,trial_only
772,772,Growth,2023-02-11,cancelled
773,773,Business,2023-03-11,trial_only
774,774,Growth,2023-09-21,active
775,775,Growth,2023-10-15,trial_only
776,776,Growth,2023-07-25,trial_only
777,777,Business,2024-08-12,trial_only
778,778,Starter,2025-05-21,trial_only
779,779,Starter,2024-09-22,trial_only
780,780,Business,2025-10-29,active
781,781,Growth,2024-11-18,trial_only
782,782,Starter,2024-11-28,trial_only
783,783,Growth,2023-05-04,trial_only
784,784,Business,2024-10-28,active
785,785,Growth,2025-09-22,trial_only
786,786,Growth,2026-02-15,trial_only
787,787,Starter,2023-08-29,cancelled
788,788,Growth,2024-01-03,trial_only
789,789,Starter,2023-06-09,active
790,790,Growth,2025-07-18,active
791,791,Growth,2026-03-16,trial_only
792,792,Growth,2026-02-05,active
793,793,Starter,2023-10-15,trial_only
794,794,Growth,2024-07-02,trial_only
795,795,Starter,2024-04-19,trial_only
796,796,Starter,2025-08-13,trial_only
797,797,Starter,2025-11-15,trial_only
798,798,Starter,2023-07-15,trial_only
799,799,Starter,2023-02-13,active
800,800,Business,2024-06-30,trial_only
801,801,Starter,2025-11-09,trial_only
802,802,Starter,2023-06-04,trial_only
803,803,Growth,2025-12-02,trial_only
804,804,Growth,2023-04-23,trial_only
805,805,Starter,2023-10-04,trial_only
806,806,Growth,2023-02-03,trial_only
807,807,Growth,2023-01-27,trial_only
808,808,Starter,2024-07-05,trial_only
809,809,Starter,2023-10-01,trial_only
810,810,Growth,2023-02-08,trial_only
811,811,Growth,2025-11-12,trial_only
812,812,Starter,2023-08-31,trial_only
813,813,Growth,2024-01-26,trial_only
814,814,Growth,2026-03-07,active
815,815,Growth,2026-02-02,trial_only
816,816,Growth,2023-08-27,active
817,817,Starter,2025-01-20,trial_only
818,818,Growth,2023-09-29,trial_only
819,819,Business,2024-06-13,cancelled
820,820,Business,2025-04-27,trial_only
821,821,Business,2024-12-16,trial_only
822,822,Starter,2025-07-14,trial_only
823,823,Growth,2024-12-14,trial_only
824,824,Growth,2024-03-28,trial_only
825,825,Business,2023-02-21,trial_only
826,826,Business,2023-05-01,trial_only
827,827,Growth,2024-09-21,trial_only
828,828,Growth,2023-09-04,active
829,829,Starter,2025-05-31,trial_only
830,830,Growth,2025-11-21,trial_only
831,831,Growth,2025-09-01,trial_only
832,832,Growth,2023-10-20,trial_only
833,833,Starter,2023-05-20,trial_only
834,834,Starter,2024-11-20,trial_only
835,835,Growth,2024-12-30,trial_only
836,836,Starter,2024-11-12,active
837,837,Starter,2025-07-16,active
838,838,Starter,2024-02-14,cancelled
839,839,Growth,2025-02-26,trial_only
840,840,Starter,2023-07-20,trial_only
841,841,Growth,2024-04-25,trial_only
842,842,Growth,2025-12-31,trial_only
843,843,Starter,2024-04-17,trial_only
844,844,Growth,2025-10-12,trial_only
845,845,Starter,2023-03-30,trial_only
846,846,Starter,2026-01-28,trial_only
847,847,Starter,2024-10-08,trial_only
848,848,Growth,2025-11-18,active
849,849,Growth,2025-05-04,trial_only
850,850,Growth,2025-07-15,trial_only
851,851,Growth,2025-03-19,trial_only
852,852,Business,2023-03-05,trial_only
853,853,Starter,2025-09-07,trial_only
854,854,Business,2024-01-09,trial_only
855,855,Growth,2023-09-14,trial_only
856,856,Business,2025-12-27,trial_only
857,857,Growth,2026-01-12,trial_only
858,858,Starter,2023-03-12,trial_only
859,859,Starter,2025-06-12,trial_only
860,860,Business,2023-09-27,trial_only
861,861,Starter,2023-01-20,trial_only
862,862,Starter,2025-12-26,trial_only
863,863,Growth,2023-12-10,trial_only
864,864,Growth,2023-04-23,trial_only
865,865,Business,2025-09-22,trial_only
866,866,Starter,2025-10-14,trial_only
867,867,Business,2025-03-08,trial_only
868,868,Starter,2024-08-14,trial_only
869,869,Growth,2023-12-08,active
870,870,Starter,2023-09-15,trial_only
871,871,Starter,2024-01-17,trial_only
872,872,Growth,2025-02-27,trial_only
873,873,Starter,2025-01-08,trial_only
874,874,Business,2023-09-06,trial_only
875,875,Starter,2024-10-28,trial_only
876,876,Business,2023-12-14,trial_only
877,877,Business,2024-05-24,cancelled
878,878,Starter,2026-02-27,trial_only
879,879,Starter,2024-01-19,trial_only
880,880,Growth,2026-03-14,trial_only
881,881,Starter,2023-04-20,trial_only
882,882,Starter,2025-07-10,trial_only
883,883,Growth,2026-02-13,trial_only
884,884,Starter,2025-03-27,trial_only
885,885,Starter,2023-08-11,active
886,886,Business,2024-09-13,trial_only
887,887,Growth,2024-05-02,trial_only
888,888,Business,2025-11-12,trial_only
889,889,Starter,2023-05-31,active
890,890,Starter,2024-09-16,trial_only
891,891,Growth,2025-07-14,trial_only
892,892,Starter,2023-10-03,trial_only
893,893,Starter,2024-04-17,trial_only
894,894,Starter,2023-09-04,trial_only
895,895,Growth,2023-04-26,active
896,896,Starter,2023-06-11,trial_only
897,897,Business,2025-01-01,trial_only
898,898,Starter,2024-06-05,trial_only
899,899,Starter,2024-07-26,trial_only
900,900,Business,2023-04-29,trial_only
901,901,Starter,2023-12-17,trial_only
902,902,Business,2024-04-05,trial_only
903,903,Starter,2025-01-18,trial_only
904,904,Growth,2024-04-03,trial_only
905,905,Starter,2023-05-13,trial_only
906,906,Growth,2025-08-01,trial_only
907,907,Business,2025-01-07,active
908,908,Growth,2024-08-04,trial_only
909,909,Starter,2023-04-13,cancelled
910,910,Growth,2024-05-05,trial_only
911,911,Business,2023-11-06,trial_only
912,912,Growth,2025-01-04,trial_only
913,913,Business,2025-10-06,active
914,914,Business,2025-05-08,active
915,915,Starter,2024-12-01,trial_only
916,916,Starter,2024-10-15,trial_only
917,917,Starter,2025-09-02,trial_only
918,918,Growth,2025-08-07,trial_only
919,919,Business,2025-06-23,trial_only
920,920,Starter,2025-07-17,trial_only
921,921,Starter,2026-01-30,active
922,922,Starter,2024-02-25,trial_only
923,923,Starter,2026-01-07,active
924,924,Growth,2023-05-14,cancelled
925,925,Starter,2023-12-22,trial_only
926,926,Growth,2023-11-24,trial_only
927,927,Growth,2023-06-27,trial_only
928,928,Growth,2023-11-04,trial_only
929,929,Starter,2024-12-05,trial_only
930,930,Growth,2024-11-18,active
931,931,Growth,2024-02-18,trial_only
932,932,Starter,2025-07-12,cancelled
933,933,Growth,2024-05-16,trial_only
934,934,Starter,2025-11-28,trial_only
935,935,Growth,2026-01-02,trial_only
936,936,Business,2025-02-02,trial_only
937,937,Growth,2023-09-12,trial_only
938,938,Starter,2023-11-22,trial_only
939,939,Starter,2023-12-02,trial_only
940,940,Starter,2024-11-17,trial_only
941,941,Growth,2024-08-09,trial_only
942,942,Growth,2024-03-04,active
943,943,Starter,2024-02-21,trial_only
944,944,Growth,2023-03-15,trial_only
945,945,Starter,2023-03-09,trial_only
946,946,Starter,2026-01-07,trial_only
947,947,Business,2024-10-09,trial_only
948,948,Business,2026-03-03,trial_only
949,949,Business,2023-10-28,trial_only
950,950,Starter,2023-02-02,trial_only
951,951,Starter,2025-11-09,active
952,952,Growth,2023-06-24,trial_only
953,953,Starter,2023-06-06,active
954,954,Growth,2024-02-16,active
955,955,Starter,2025-11-22,trial_only
956,956,Business,2024-08-17,trial_only
957,957,Starter,2026-02-26,trial_only
958,958,Growth,2024-07-02,trial_only
959,959,Business,2025-07-14,trial_only
960,960,Starter,2024-04-20,trial_only
961,961,Growth,2023-10-28,trial_only
962,962,Growth,2025-11-09,trial_only
963,963,Growth,2023-05-24,trial_only
964,964,Starter,2025-08-28,trial_only
965,965,Starter,2024-11-16,active
966,966,Business,2024-05-28,cancelled
967,967,Starter,2023-10-18,trial_only
968,968,Starter,2026-01-26,active
969,969,Growth,2026-03-02,trial_only
970,970,Business,2023-02-13,trial_only
971,971,Growth,2025-10-16,trial_only
972,972,Starter,2024-10-26,trial_only
973,973,Starter,2023-02-15,active
974,974,Starter,2025-05-07,trial_only
975,975,Starter,2023-12-17,trial_only
976,976,Business,2024-08-07,active
977,977,Starter,2023-11-24,trial_only
978,978,Starter,2024-09-05,trial_only
979,979,Starter,2026-03-07,trial_only
980,980,Starter,2025-05-29,trial_only
981,981,Starter,2024-01-21,trial_only
982,982,Growth,2025-03-30,trial_only
983,983,Starter,2023-11-25,trial_only
984,984,Growth,2023-02-12,active
985,985,Business,2025-09-07,trial_only
986,986,Starter,2025-11-10,trial_only
987,987,Starter,2024-05-02,trial_only
988,988,Starter,2025-12-07,trial_only
989,989,Starter,2023-04-14,trial_only
990,990,Starter,2023-02-24,trial_only
991,991,Starter,2024-11-26,trial_only
992,992,Starter,2024-01-25,trial_only
993,993,Starter,2025-10-09,active
994,994,Starter,2024-02-12,trial_only
995,995,Starter,2025-11-22,trial_only
996,996,Starter,2023-05-27,trial_only
997,997,Growth,2023-11-01,active
998,998,Growth,2025-03-31,active
999,999,Growth,2023-08-12,trial_only
1000,1000,Starter,2023-12-08,trial_only
1001,1001,Growth,2025-10-03,trial_only
1002,1002,Starter,2024-06-01,trial_only
1003,1003,Starter,2023-10-21,trial_only
1004,1004,Growth,2025-03-13,trial_only
1005,1005,Growth,2025-10-18,active
1006,1006,Starter,2025-08-24,trial_only
1007,1007,Starter,2023-10-19,trial_only
1008,1008,Growth,2026-01-19,trial_only
1009,1009,Starter,2023-11-09,trial_only
1010,1010,Growth,2024-03-23,active
1011,1011,Growth,2025-10-21,trial_only
1012,1012,Business,2026-02-24,trial_only
1013,1013,Growth,2026-01-15,trial_only
1014,1014,Growth,2023-11-28,trial_only
1015,1015,Starter,2025-11-25,trial_only
1016,1016,Growth,2023-05-16,trial_only
1017,1017,Starter,2024-10-29,trial_only
1018,1018,Growth,2023-11-15,active
1019,1019,Starter,2025-08-08,trial_only
1020,1020,Starter,2025-01-05,active
1021,1021,Starter,2024-05-25,trial_only
1022,1022,Starter,2023-07-19,trial_only
1023,1023,Starter,2025-06-21,trial_only
1024,1024,Starter,2025-04-02,trial_only
1025,1025,Growth,2023-12-13,trial_only
1026,1026,Growth,2024-12-28,trial_only
1027,1027,Growth,2024-08-13,trial_only
1028,1028,Growth,2023-12-31,trial_only
1029,1029,Business,2025-05-02,trial_only
1030,1030,Starter,2023-12-01,trial_only
1031,1031,Starter,2024-07-05,trial_only
1032,1032,Business,2024-03-02,trial_only
1033,1033,Starter,2025-07-09,trial_only
1034,1034,Starter,2024-07-01,trial_only
1035,1035,Business,2024-05-31,trial_only
1036,1036,Starter,2025-07-17,trial_only
1037,1037,Growth,2026-01-11,trial_only
1038,1038,Growth,2025-12-15,trial_only
1039,1039,Growth,2024-06-25,trial_only
1040,1040,Starter,2024-12-26,trial_only
1041,1041,Starter,2025-02-03,trial_only
1042,1042,Starter,2025-08-28,trial_only
1043,1043,Business,2023-05-07,trial_only
1044,1044,Growth,2024-04-22,trial_only
1045,1045,Starter,2023-03-08,trial_only
1046,1046,Starter,2023-09-27,trial_only
1047,1047,Business,2023-11-11,trial_only
1048,1048,Starter,2025-08-30,trial_only
1049,1049,Business,2024-03-17,trial_only
1050,1050,Growth,2025-10-01,cancelled
1051,1051,Starter,2023-11-18,cancelled
1052,1052,Starter,2023-04-24,trial_only
1053,1053,Business,2023-05-16,trial_only
1054,1054,Growth,2025-12-04,active
1055,1055,Starter,2023-09-02,trial_only
1056,1056,Growth,2024-10-27,trial_only
1057,1057,Starter,2025-12-05,trial_only
1058,1058,Growth,2024-10-05,trial_only
1059,1059,Starter,2025-08-20,trial_only
1060,1060,Starter,2024-06-15,cancelled
1061,1061,Growth,2025-05-09,trial_only
1062,1062,Starter,2025-04-27,trial_only
1063,1063,Starter,2025-04-14,active
1064,1064,Starter,2025-04-05,trial_only
1065,1065,Growth,2025-02-15,trial_only
1066,1066,Growth,2023-11-30,trial_only
1067,1067,Starter,2023-05-06,active
1068,1068,Growth,2025-04-01,trial_only
1069,1069,Starter,2025-11-21,trial_only
1070,1070,Growth,2024-05-16,trial_only
1071,1071,Starter,2025-04-05,active
1072,1072,Growth,2024-06-15,active
1073,1073,Growth,2026-03-13,trial_only
1074,1074,Starter,2025-04-29,active
1075,1075,Starter,2024-09-30,trial_only
1076,1076,Growth,2025-11-28,active
1077,1077,Starter,2026-03-16,trial_only
1078,1078,Starter,2024-07-24,active
1079,1079,Starter,2024-05-26,trial_only
1080,1080,Growth,2025-06-21,active
1081,1081,Business,2024-02-01,trial_only
1082,1082,Growth,2023-08-19,trial_only
1083,1083,Starter,2025-02-09,active
1084,1084,Growth,2024-07-11,trial_only
1085,1085,Starter,2025-07-19,trial_only
1086,1086,Growth,2025-11-15,trial_only
1087,1087,Growth,2023-04-07,trial_only
1088,1088,Starter,2025-10-05,trial_only
1089,1089,Starter,2023-06-30,trial_only
1090,1090,Growth,2023-08-11,trial_only
1091,1091,Growth,2023-02-08,trial_only
1092,1092,Starter,2025-04-01,trial_only
1093,1093,Starter,2025-06-20,trial_only
1094,1094,Growth,2024-12-06,trial_only
1095,1095,Business,2023-12-13,trial_only
1096,1096,Growth,2025-10-13,trial_only
1097,1097,Growth,2023-09-13,active
1098,1098,Growth,2025-04-30,active
1099,1099,Starter,2023-07-15,trial_only
1100,1100,Business,2026-01-26,trial_only
1101,1101,Starter,2023-04-15,trial_only
1102,1102,Starter,2024-03-29,active
1103,1103,Growth,2024-07-11,trial_only
1104,1104,Starter,2023-07-27,trial_only
1105,1105,Starter,2024-05-17,trial_only
1106,1106,Growth,2024-09-18,trial_only
1107,1107,Starter,2026-02-01,trial_only
1108,1108,Starter,2025-08-27,active
1109,1109,Business,2026-03-07,trial_only
1110,1110,Growth,2025-12-21,trial_only
1111,1111,Growth,2023-06-10,trial_only
1112,1112,Growth,2025-11-07,trial_only
1113,1113,Starter,2023-12-08,trial_only
1114,1114,Growth,2025-09-29,trial_only
1115,1115,Growth,2026-01-24,active
1116,1116,Starter,2023-06-17,trial_only
1117,1117,Growth,2024-02-21,trial_only
1118,1118,Growth,2025-04-14,active
1119,1119,Growth,2024-05-17,trial_only
1120,1120,Starter,2023-03-23,trial_only
1121,1121,Growth,2023-04-14,trial_only
1122,1122,Starter,2023-08-05,trial_only
1123,1123,Growth,2024-03-18,trial_only
1124,1124,Business,2025-08-12,trial_only
1125,1125,Growth,2023-12-20,active
1126,1126,Starter,2023-04-04,active
1127,1127,Starter,2024-01-28,trial_only
1128,1128,Business,2023-06-29,trial_only
1129,1129,Business,2025-02-02,trial_only
1130,1130,Starter,2025-08-09,trial_only
1131,1131,Starter,2023-06-19,trial_only
1132,1132,Growth,2026-03-07,trial_only
1133,1133,Starter,2025-12-14,trial_only
1134,1134,Starter,2023-07-03,trial_only
1135,1135,Growth,2026-01-13,trial_only
1136,1136,Business,2025-03-17,cancelled
1137,1137,Starter,2025-10-14,trial_only
1138,1138,Growth,2024-01-04,trial_only
1139,1139,Starter,2023-12-09,trial_only
1140,1140,Starter,2024-05-27,cancelled
1141,1141,Starter,2023-12-26,trial_only
1142,1142,Growth,2024-10-19,trial_only
1143,1143,Starter,2025-03-14,trial_only
1144,1144,Starter,2024-01-27,trial_only
1145,1145,Starter,2024-03-24,active
1146,1146,Starter,2024-05-30,trial_only
1147,1147,Starter,2026-01-28,trial_only
1148,1148,Business,2024-06-19,trial_only
1149,1149,Growth,2024-07-30,trial_only
1150,1150,Starter,2024-06-11,trial_only
1151,1151,Growth,2024-06-14,trial_only
1152,1152,Growth,2024-05-26,trial_only
1153,1153,Starter,2024-09-08,trial_only
1154,1154,Growth,2025-10-26,cancelled
1155,1155,Business,2024-11-12,cancelled
1156,1156,Business,2024-01-15,trial_only
1157,1157,Growth,2025-09-08,trial_only
1158,1158,Growth,2024-01-14,trial_only
1159,1159,Growth,2023-05-03,active
1160,1160,Starter,2025-11-18,trial_only
1161,1161,Starter,2025-11-27,trial_only
1162,1162,Business,2024-09-29,cancelled
1163,1163,Growth,2023-12-02,trial_only
1164,1164,Growth,2024-06-08,active
1165,1165,Growth,2024-11-17,trial_only
1166,1166,Starter,2025-12-15,trial_only
1167,1167,Starter,2023-11-15,trial_only
1168,1168,Starter,2025-09-10,trial_only
1169,1169,Growth,2024-01-15,trial_only
1170,1170,Growth,2025-01-22,trial_only
1171,1171,Growth,2025-09-30,trial_only
1172,1172,Starter,2025-11-01,trial_only
1173,1173,Growth,2023-06-16,trial_only
1174,1174,Growth,2023-10-01,active
1175,1175,Starter,2024-12-22,trial_only
1176,1176,Growth,2023-08-26,trial_only
1177,1177,Starter,2023-09-02,trial_only
1178,1178,Starter,2024-03-29,trial_only
1179,1179,Business,2023-06-14,trial_only
1180,1180,Growth,2025-07-13,trial_only
1181,1181,Starter,2025-09-19,active
1182,1182,Starter,2024-10-11,trial_only
1183,1183,Business,2024-02-18,trial_only
1184,1184,Business,2024-09-28,trial_only
1185,1185,Starter,2023-06-07,trial_only
1186,1186,Growth,2025-08-20,trial_only
1187,1187,Growth,2026-01-13,trial_only
1188,1188,Growth,2023-03-10,trial_only
1189,1189,Growth,2025-05-08,trial_only
1190,1190,Starter,2025-08-10,active
1191,1191,Starter,2024-07-20,trial_only
1192,1192,Growth,2025-12-01,trial_only
1193,1193,Growth,2023-11-10,active
1194,1194,Growth,2024-12-07,trial_only
1195,1195,Growth,2024-07-26,trial_only
1196,1196,Starter,2024-04-04,trial_only
1197,1197,Growth,2023-04-23,trial_only
1198,1198,Growth,2026-03-10,cancelled
1199,1199,Starter,2023-03-14,cancelled
1200,1200,Business,2023-07-11,trial_only
1201,1201,Growth,2025-01-03,trial_only
1202,1202,Starter,2024-11-11,trial_only
1203,1203,Business,2025-12-01,trial_only
